time,vehicle_id,start_node,end_node,route_nodes,route_names,real_distance,cost,objectives
10:00 ~ 10:59,0,14,14,14 -> 15 -> 8 -> 2 -> 9 -> 17 -> 6 -> 7 -> 1 -> 18 -> 16 -> 5 -> 0 -> 10 -> 14,Depot_Bundang_Townhall -> Depot_Gimpo_Airport -> 서울 강서구 등촌동 -> 서울 양천구 목동 -> 서울 양천구 목동_1 -> Depot_Kintex -> 서울 양천구 신정동 -> 서울 구로구 구로동 -> 서울 강서구 화곡동 -> Depot_Gwang_Myeong -> Depot_Beom_Gye -> 경기 안양시 동안구 평촌동 -> 경기 성남시 분당구 서현동 -> 경기 성남시 분당구 야탑동 -> Depot_Bundang_Townhall,80441,55248,85248
11:00 ~ 11:59,0,14,14,14 -> 15 -> 8 -> 2 -> 9 -> 17 -> 6 -> 7 -> 1 -> 18 -> 16 -> 5 -> 0 -> 10 -> 14,Depot_Bundang_Townhall -> Depot_Gimpo_Airport -> 서울 강서구 등촌동 -> 서울 양천구 목동 -> 서울 양천구 목동_1 -> Depot_Kintex -> 서울 양천구 신정동 -> 서울 구로구 구로동 -> 서울 강서구 화곡동 -> Depot_Gwang_Myeong -> Depot_Beom_Gye -> 경기 안양시 동안구 평촌동 -> 경기 성남시 분당구 서현동 -> 경기 성남시 분당구 야탑동 -> Depot_Bundang_Townhall,80441,53151,83151
12:00 ~ 12:59,0,14,14,14 -> 19 -> 13 -> 12 -> 3 -> 15 -> 8 -> 2 -> 9 -> 17 -> 6 -> 7 -> 1 -> 18 -> 16 -> 5 -> 10 -> 0 -> 14,Depot_Bundang_Townhall -> Depot_Incheon_Airport -> 인천 계양구 계산동 -> 경기 부천시 중동 -> 경기 부천시 오정동 -> Depot_Gimpo_Airport -> 서울 강서구 등촌동 -> 서울 양천구 목동 -> 서울 양천구 목동_1 -> Depot_Kintex -> 서울 양천구 신정동 -> 서울 구로구 구로동 -> 서울 강서구 화곡동 -> Depot_Gwang_Myeong -> Depot_Beom_Gye -> 경기 안양시 동안구 평촌동 -> 경기 성남시 분당구 야탑동 -> 경기 성남시 분당구 서현동 -> Depot_Bundang_Townhall,147373,73255,83255
13:00 ~ 13:59,0,14,14,14 -> 19 -> 13 -> 12 -> 3 -> 15 -> 8 -> 2 -> 9 -> 17 -> 6 -> 7 -> 1 -> 18 -> 16 -> 5 -> 10 -> 0 -> 14,Depot_Bundang_Townhall -> Depot_Incheon_Airport -> 인천 계양구 계산동 -> 경기 부천시 중동 -> 경기 부천시 오정동 -> Depot_Gimpo_Airport -> 서울 강서구 등촌동 -> 서울 양천구 목동 -> 서울 양천구 목동_1 -> Depot_Kintex -> 서울 양천구 신정동 -> 서울 구로구 구로동 -> 서울 강서구 화곡동 -> Depot_Gwang_Myeong -> Depot_Beom_Gye -> 경기 안양시 동안구 평촌동 -> 경기 성남시 분당구 야탑동 -> 경기 성남시 분당구 서현동 -> Depot_Bundang_Townhall,147373,72447,82447
14:00 ~ 14:59,0,14,14,14 -> 19 -> 13 -> 12 -> 3 -> 15 -> 8 -> 2 -> 9 -> 17 -> 6 -> 7 -> 1 -> 18 -> 16 -> 5 -> 0 -> 10 -> 14,Depot_Bundang_Townhall -> Depot_Incheon_Airport -> 인천 계양구 계산동 -> 경기 부천시 중동 -> 경기 부천시 오정동 -> Depot_Gimpo_Airport -> 서울 강서구 등촌동 -> 서울 양천구 목동 -> 서울 양천구 목동_1 -> Depot_Kintex -> 서울 양천구 신정동 -> 서울 구로구 구로동 -> 서울 강서구 화곡동 -> Depot_Gwang_Myeong -> Depot_Beom_Gye -> 경기 안양시 동안구 평촌동 -> 경기 성남시 분당구 서현동 -> 경기 성남시 분당구 야탑동 -> Depot_Bundang_Townhall,146777,73102,83102
15:00 ~ 15:59,0,14,14,14 -> 19 -> 13 -> 12 -> 3 -> 15 -> 8 -> 2 -> 9 -> 6 -> 17 -> 7 -> 1 -> 18 -> 16 -> 5 -> 10 -> 0 -> 14,Depot_Bundang_Townhall -> Depot_Incheon_Airport -> 인천 계양구 계산동 -> 경기 부천시 중동 -> 경기 부천시 오정동 -> Depot_Gimpo_Airport -> 서울 강서구 등촌동 -> 서울 양천구 목동 -> 서울 양천구 목동_1 -> 서울 양천구 신정동 -> Depot_Kintex -> 서울 구로구 구로동 -> 서울 강서구 화곡동 -> Depot_Gwang_Myeong -> Depot_Beom_Gye -> 경기 안양시 동안구 평촌동 -> 경기 성남시 분당구 야탑동 -> 경기 성남시 분당구 서현동 -> Depot_Bundang_Townhall,147559,73602,83602
16:00 ~ 16:59,0,14,14,14 -> 15 -> 8 -> 2 -> 9 -> 17 -> 6 -> 7 -> 1 -> 18 -> 16 -> 5 -> 10 -> 0 -> 14,Depot_Bundang_Townhall -> Depot_Gimpo_Airport -> 서울 강서구 등촌동 -> 서울 양천구 목동 -> 서울 양천구 목동_1 -> Depot_Kintex -> 서울 양천구 신정동 -> 서울 구로구 구로동 -> 서울 강서구 화곡동 -> Depot_Gwang_Myeong -> Depot_Beom_Gye -> 경기 안양시 동안구 평촌동 -> 경기 성남시 분당구 야탑동 -> 경기 성남시 분당구 서현동 -> Depot_Bundang_Townhall,81037,56172,86172
17:00 ~ 17:59,0,14,14,14 -> 19 -> 13 -> 12 -> 3 -> 15 -> 8 -> 2 -> 9 -> 17 -> 6 -> 7 -> 1 -> 18 -> 16 -> 5 -> 0 -> 10 -> 14,Depot_Bundang_Townhall -> Depot_Incheon_Airport -> 인천 계양구 계산동 -> 경기 부천시 중동 -> 경기 부천시 오정동 -> Depot_Gimpo_Airport -> 서울 강서구 등촌동 -> 서울 양천구 목동 -> 서울 양천구 목동_1 -> Depot_Kintex -> 서울 양천구 신정동 -> 서울 구로구 구로동 -> 서울 강서구 화곡동 -> Depot_Gwang_Myeong -> Depot_Beom_Gye -> 경기 안양시 동안구 평촌동 -> 경기 성남시 분당구 서현동 -> 경기 성남시 분당구 야탑동 -> Depot_Bundang_Townhall,146777,75414,85414
18:00 ~ 18:59,0,14,14,14 -> 15 -> 8 -> 2 -> 9 -> 17 -> 6 -> 7 -> 1 -> 18 -> 16 -> 5 -> 0 -> 10 -> 14,Depot_Bundang_Townhall -> Depot_Gimpo_Airport -> 서울 강서구 등촌동 -> 서울 양천구 목동 -> 서울 양천구 목동_1 -> Depot_Kintex -> 서울 양천구 신정동 -> 서울 구로구 구로동 -> 서울 강서구 화곡동 -> Depot_Gwang_Myeong -> Depot_Beom_Gye -> 경기 안양시 동안구 평촌동 -> 경기 성남시 분당구 서현동 -> 경기 성남시 분당구 야탑동 -> Depot_Bundang_Townhall,80441,56404,86404
19:00 ~ 19:59,0,14,14,14 -> 15 -> 8 -> 2 -> 9 -> 17 -> 6 -> 7 -> 1 -> 18 -> 16 -> 5 -> 0 -> 10 -> 14,Depot_Bundang_Townhall -> Depot_Gimpo_Airport -> 서울 강서구 등촌동 -> 서울 양천구 목동 -> 서울 양천구 목동_1 -> Depot_Kintex -> 서울 양천구 신정동 -> 서울 구로구 구로동 -> 서울 강서구 화곡동 -> Depot_Gwang_Myeong -> Depot_Beom_Gye -> 경기 안양시 동안구 평촌동 -> 경기 성남시 분당구 서현동 -> 경기 성남시 분당구 야탑동 -> Depot_Bundang_Townhall,80441,56017,86017
20:00 ~ 20:59,0,14,14,14 -> 15 -> 8 -> 2 -> 9 -> 17 -> 6 -> 7 -> 1 -> 18 -> 16 -> 5 -> 0 -> 10 -> 14,Depot_Bundang_Townhall -> Depot_Gimpo_Airport -> 서울 강서구 등촌동 -> 서울 양천구 목동 -> 서울 양천구 목동_1 -> Depot_Kintex -> 서울 양천구 신정동 -> 서울 구로구 구로동 -> 서울 강서구 화곡동 -> Depot_Gwang_Myeong -> Depot_Beom_Gye -> 경기 안양시 동안구 평촌동 -> 경기 성남시 분당구 서현동 -> 경기 성남시 분당구 야탑동 -> Depot_Bundang_Townhall,80441,54763,84763
21:00 ~ 21:59,0,14,14,14 -> 15 -> 8 -> 2 -> 9 -> 17 -> 6 -> 7 -> 1 -> 18 -> 16 -> 5 -> 0 -> 10 -> 14,Depot_Bundang_Townhall -> Depot_Gimpo_Airport -> 서울 강서구 등촌동 -> 서울 양천구 목동 -> 서울 양천구 목동_1 -> Depot_Kintex -> 서울 양천구 신정동 -> 서울 구로구 구로동 -> 서울 강서구 화곡동 -> Depot_Gwang_Myeong -> Depot_Beom_Gye -> 경기 안양시 동안구 평촌동 -> 경기 성남시 분당구 서현동 -> 경기 성남시 분당구 야탑동 -> Depot_Bundang_Townhall,80441,55282,85282
22:00 ~ 22:59,0,14,14,14 -> 15 -> 8 -> 2 -> 9 -> 17 -> 6 -> 7 -> 1 -> 18 -> 16 -> 5 -> 0 -> 10 -> 14,Depot_Bundang_Townhall -> Depot_Gimpo_Airport -> 서울 강서구 등촌동 -> 서울 양천구 목동 -> 서울 양천구 목동_1 -> Depot_Kintex -> 서울 양천구 신정동 -> 서울 구로구 구로동 -> 서울 강서구 화곡동 -> Depot_Gwang_Myeong -> Depot_Beom_Gye -> 경기 안양시 동안구 평촌동 -> 경기 성남시 분당구 서현동 -> 경기 성남시 분당구 야탑동 -> Depot_Bundang_Townhall,80441,55869,85869
23:00 ~ 23:59,0,14,14,14 -> 15 -> 8 -> 2 -> 9 -> 17 -> 6 -> 7 -> 1 -> 18 -> 16 -> 5 -> 0 -> 10 -> 14,Depot_Bundang_Townhall -> Depot_Gimpo_Airport -> 서울 강서구 등촌동 -> 서울 양천구 목동 -> 서울 양천구 목동_1 -> Depot_Kintex -> 서울 양천구 신정동 -> 서울 구로구 구로동 -> 서울 강서구 화곡동 -> Depot_Gwang_Myeong -> Depot_Beom_Gye -> 경기 안양시 동안구 평촌동 -> 경기 성남시 분당구 서현동 -> 경기 성남시 분당구 야탑동 -> Depot_Bundang_Townhall,80441,55396,85396
