time,vehicle_id,step,from_node,from_name,to_node,to_name,real_distance,cost,efficiency,total_real_distance,objectives
00:00 ~ 00:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1517,0.9724358974358974,1560,90924
00:00 ~ 00:59,0,1,5,경기 안양시 동안구 평촌동,11,경기 안양시 만안구 안양동,4936,4787,0.9704433497536946,6496,90924
00:00 ~ 00:59,0,2,11,경기 안양시 만안구 안양동,15,Depot_Gimpo_Airport,23882,7164,0.44334715912831657,30378,90924
00:00 ~ 00:59,0,3,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3085,0.4929862703636418,33577,90924
00:00 ~ 00:59,0,4,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4407,0.5471299172518207,38309,90924
00:00 ~ 00:59,0,5,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5879586747417171,42105,90924
00:00 ~ 00:59,0,6,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6012732412493392,43511,90924
00:00 ~ 00:59,0,7,17,Depot_Kintex,6,서울 양천구 신정동,97,93,0.6020684278114108,43608,90924
00:00 ~ 00:59,0,8,6,서울 양천구 신정동,7,서울 구로구 구로동,950,923,0.6099465864715652,44558,90924
00:00 ~ 00:59,0,9,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,905,0.6156932386214155,45612,90924
00:00 ~ 00:59,0,10,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.6420534602111454,48971,90924
00:00 ~ 00:59,0,11,18,Depot_Gwang_Myeong,16,Depot_Beom_Gye,11482,11482,0.7100392040097265,60453,90924
01:00 ~ 01:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1512,0.9692307692307692,1560,91044
01:00 ~ 01:59,0,1,5,경기 안양시 동안구 평촌동,11,경기 안양시 만안구 안양동,4936,4936,0.9926108374384236,6496,91044
01:00 ~ 01:59,0,2,11,경기 안양시 만안구 안양동,15,Depot_Gimpo_Airport,23882,7164,0.44808743169398907,30378,91044
01:00 ~ 01:59,0,3,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3077,0.49703666200077434,33577,91044
01:00 ~ 01:59,0,4,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4272,0.5471560207784072,38309,91044
01:00 ~ 01:59,0,5,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5879824248901555,42105,91044
01:00 ~ 01:59,0,6,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.6012962239433707,43511,91044
01:00 ~ 01:59,0,7,17,Depot_Kintex,6,서울 양천구 신정동,97,93,0.6020913593835994,43608,91044
01:00 ~ 01:59,0,8,6,서울 양천구 신정동,7,서울 구로구 구로동,950,950,0.6105749809237399,44558,91044
01:00 ~ 01:59,0,9,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,997,0.6183241252302025,45612,91044
01:00 ~ 01:59,0,10,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.6445038900573808,48971,91044
01:00 ~ 01:59,0,11,18,Depot_Gwang_Myeong,16,Depot_Beom_Gye,11482,11482,0.7120242171604387,60453,91044
02:00 ~ 02:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1437,0.9211538461538461,1560,91002
02:00 ~ 02:59,0,1,5,경기 안양시 동안구 평촌동,11,경기 안양시 만안구 안양동,4936,4936,0.9810652709359606,6496,91002
02:00 ~ 02:59,0,2,11,경기 안양시 만안구 안양동,15,Depot_Gimpo_Airport,23882,7164,0.4456185397327013,30378,91002
02:00 ~ 02:59,0,3,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3102,0.49554754742829915,33577,91002
02:00 ~ 02:59,0,4,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4261,0.5455637056566343,38309,91002
02:00 ~ 02:59,0,5,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5865336658354114,42105,91002
02:00 ~ 02:59,0,6,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.5998942796074556,43511,91002
02:00 ~ 02:59,0,7,17,Depot_Kintex,6,서울 양천구 신정동,97,93,0.6006925334800954,43608,91002
02:00 ~ 02:59,0,8,6,서울 양천구 신정동,7,서울 구로구 구로동,950,950,0.6092059787243592,44558,91002
02:00 ~ 02:59,0,9,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1016,0.6174033149171271,45612,91002
02:00 ~ 02:59,0,10,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.6436462396111985,48971,91002
02:00 ~ 02:59,0,11,18,Depot_Gwang_Myeong,16,Depot_Beom_Gye,11482,11482,0.7113294625576895,60453,91002
03:00 ~ 03:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1415,0.907051282051282,1560,90837
