time,vehicle_id,step,from_node,from_name,to_node,to_name,real_distance,cost,efficiency,total_real_distance,objectives
00:00 ~ 00:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1517,0.9724358974358974,1560,82872
00:00 ~ 00:59,0,1,5,경기 안양시 동안구 평촌동,15,Depot_Gimpo_Airport,22999,6899,0.3426849627427827,24559,82872
00:00 ~ 00:59,0,2,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3085,0.41433100367461634,27758,82872
00:00 ~ 00:59,0,3,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4407,0.4896275777162204,32490,82872
00:00 ~ 00:59,0,4,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5430193463043598,36286,82872
00:00 ~ 00:59,0,5,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.5600657964554813,37692,82872
00:00 ~ 00:59,0,6,17,Depot_Kintex,6,서울 양천구 신정동,97,93,0.5610892058535553,37789,82872
00:00 ~ 00:59,0,7,6,서울 양천구 신정동,7,서울 구로구 구로동,950,923,0.5711556829035339,38739,82872
00:00 ~ 00:59,0,8,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,905,0.5787701354509587,39793,82872
00:00 ~ 00:59,0,9,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.6115591397849462,43152,82872
00:00 ~ 00:59,0,10,18,Depot_Gwang_Myeong,16,Depot_Beom_Gye,11482,11482,0.6931947139144122,54634,82872
01:00 ~ 01:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1512,0.9692307692307692,1560,82843
01:00 ~ 01:59,0,1,5,경기 안양시 동안구 평촌동,15,Depot_Gimpo_Airport,22999,6899,0.34248137139134327,24559,82843
01:00 ~ 01:59,0,2,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3077,0.4138626702211975,27758,82843
01:00 ~ 01:59,0,3,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4272,0.4850723299476762,32490,82843
01:00 ~ 01:59,0,4,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5389406382626909,36286,82843
01:00 ~ 01:59,0,5,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.5561392337896636,37692,82843
01:00 ~ 01:59,0,6,17,Depot_Kintex,6,서울 양천구 신정동,97,93,0.5571727222207521,37789,82843
01:00 ~ 01:59,0,7,6,서울 양천구 신정동,7,서울 구로구 구로동,950,950,0.5680322155966855,38739,82843
01:00 ~ 01:59,0,8,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,997,0.5780413640590053,39793,82843
01:00 ~ 01:59,0,9,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.6108870967741935,43152,82843
01:00 ~ 01:59,0,10,18,Depot_Gwang_Myeong,16,Depot_Beom_Gye,11482,11482,0.6926639089211846,54634,82843
02:00 ~ 02:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1437,0.9211538461538461,1560,82801
02:00 ~ 02:59,0,1,5,경기 안양시 동안구 평촌동,15,Depot_Gimpo_Airport,22999,6899,0.33942750111975245,24559,82801
02:00 ~ 02:59,0,2,15,Depot_Gimpo_Airport,8,서울 강서구 등촌동,3199,3102,0.4120613877080481,27758,82801
02:00 ~ 02:59,0,3,8,서울 강서구 등촌동,2,서울 양천구 목동,4732,4261,0.48319482917820866,32490,82801
02:00 ~ 02:59,0,4,2,서울 양천구 목동,9,서울 양천구 목동_1,3796,3796,0.5372595491374084,36286,82801
02:00 ~ 02:59,0,5,9,서울 양천구 목동_1,17,Depot_Kintex,1406,1406,0.554520853231455,37692,82801
02:00 ~ 02:59,0,6,17,Depot_Kintex,6,서울 양천구 신정동,97,93,0.5555584958585832,37789,82801
02:00 ~ 02:59,0,7,6,서울 양천구 신정동,7,서울 구로구 구로동,950,950,0.5664575750535636,38739,82801
02:00 ~ 02:59,0,8,7,서울 구로구 구로동,1,서울 강서구 화곡동,1054,1016,0.5769859020430729,39793,82801
02:00 ~ 02:59,0,9,1,서울 강서구 화곡동,18,Depot_Gwang_Myeong,3359,3359,0.6099137931034483,43152,82801
02:00 ~ 02:59,0,10,18,Depot_Gwang_Myeong,16,Depot_Beom_Gye,11482,11482,0.6918951568620273,54634,82801
03:00 ~ 03:59,0,0,16,Depot_Beom_Gye,5,경기 안양시 동안구 평촌동,1560,1415,0.907051282051282,1560,82636
